swing_phase, Sync, time, data
0, 0, 0.053258657455444336, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7020000219345093
0, 0, 0.05769515037536621, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.06267547607421875, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.06771206855773926, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.07263708114624023, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.07771563529968262, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.08270692825317383, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.08768320083618164, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.09286689758300781, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7020000219345093
0, 0, 0.0976870059967041, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.10363650321960449, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.1078650951385498, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.11275696754455566, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.11780500411987305, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.12298202514648438, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.12798023223876953, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.1326909065246582, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7020000219345093
0, 0, 0.13801097869873047, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.14289164543151855, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.14783453941345215, 0.6620000004768372 0.6819999814033508 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.15297651290893555, 0.6620000004768372 0.6819999814033508 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.15829133987426758, 0.6620000004768372 0.6819999814033508 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.16273760795593262, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.1677253246307373, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.17396998405456543, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.177781343460083, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7020000219345093
0, 0, 0.18270659446716309, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.18777251243591309, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.19482684135437012, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.19777512550354004, 0.6620000004768372 0.6819999814033508 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.2028043270111084, 0.6620000004768372 0.6819999814033508 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.20775842666625977, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.2130122184753418, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.21770286560058594, 0.6620000004768372 0.6819999814033508 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.2226881980895996, 0.6620000004768372 0.6819999814033508 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7020000219345093
0, 0, 0.2278599739074707, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.23269033432006836, 0.6620000004768372 0.6819999814033508 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.23775291442871094, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.24335980415344238, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
0, 0, 0.24773859977722168, 0.6620000004768372 0.6800000071525574 0.6259999871253967 0.6639999747276306 0.6460000276565552 0.7039999961853027
