swing_phase, Sync, time, data
0, 0, 0.04604077339172363, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.051157236099243164, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.056264638900756836, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.06111407279968262, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.06604123115539551, 0.6819999814033508 0.6240000128746033 0.6399999856948853 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.0710444450378418, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.07603144645690918, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.08114075660705566, 0.6819999814033508 0.6240000128746033 0.6399999856948853 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.08604717254638672, 0.6819999814033508 0.6240000128746033 0.6399999856948853 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.09113907814025879, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.09607911109924316, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.10097479820251465, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.10609936714172363, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.11121773719787598, 0.6819999814033508 0.6240000128746033 0.6399999856948853 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.11615228652954102, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.12172889709472656, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.12638616561889648, 0.6819999814033508 0.6240000128746033 0.6399999856948853 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.13177251815795898, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.13617753982543945, 0.6819999814033508 0.6240000128746033 0.6399999856948853 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.14151477813720703, 0.6819999814033508 0.6240000128746033 0.6399999856948853 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.14613842964172363, 0.6819999814033508 0.6240000128746033 0.6399999856948853 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.1512305736541748, 0.6819999814033508 0.6240000128746033 0.6380000114440918 0.6259999871253967 0.6340000033378601 0.7080000042915344
0, 0, 0.1560688018798828, 0.6819999814033508 0.6240000128746033 0.6399999856948853 0.6259999871253967 0.6340000033378601 0.7080000042915344
