Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.0,0.0113,0.0,-0.0003
0.005,0.0,0.0111,0.0,-0.0003
0.01,0.0,0.0114,0.0,-0.0003
0.015,0.0,0.0121,0.0,-0.0003
0.02,0.0,0.013,0.0,-0.0003
0.025,0.0,0.0133,0.0,-0.0003
0.03,0.0,0.013,0.0,-0.0003
0.035,0.0,0.0125,0.0,-0.0003
0.04,0.0,0.0116,0.0,-0.0003
0.045,0.0,0.0111,0.0,-0.0003
0.05,0.0001,0.0114,0.0001,-0.0003
0.055,0.0001,0.0124,0.0001,-0.0003
0.06,0.0002,0.0133,0.0002,-0.0003
0.065,0.0003,0.014,0.0003,-0.0003
0.07,0.0004,0.0144,0.0004,-0.0003
0.075,0.0004,0.0144,0.0004,-0.0003
0.08,0.0005,0.0142,0.0005,-0.0003
0.085,0.0006,0.0143,0.0006,-0.0003
0.09,0.0015,0.0161,0.0015,-0.0003
0.095,0.003,0.0183,0.003,-0.0003
0.1,0.0042,0.0192,0.0042,-0.0003
0.105,0.0049,0.0184,0.0049,-0.0003
0.11,0.0054,0.0167,0.0054,-0.0003
0.115,0.0061,0.0146,0.0061,-0.0003
0.12,0.007,0.0129,0.007,-0.0003
0.125,0.0081,0.0125,0.0081,-0.0003
0.13,0.0094,0.0133,0.0094,-0.0003
0.135,0.0108,0.0147,0.0108,-0.0003
0.14,0.0123,0.0157,0.0123,-0.0003
0.145,0.0138,0.0156,0.0138,-0.0003
0.15,0.0154,0.0151,0.0154,-0.0003
0.155,0.0169,0.0146,0.0169,-0.0003
0.16,0.0185,0.0152,0.0185,-0.0003
0.165,0.0201,0.0162,0.0201,-0.0003
0.17,0.0218,0.0173,0.0218,-0.0003
0.175,0.0235,0.0182,0.0235,-0.0003
0.18,0.0253,0.0184,0.0253,-0.0003
0.185,0.0271,0.0175,0.0271,-0.0003
0.19,0.0288,0.0161,0.0288,-0.0003
0.195,0.0304,0.0147,0.0304,-0.0003
0.2,0.0319,0.0132,0.0319,-0.0003
0.205,0.0334,0.0116,0.0334,-0.0003
0.21,0.0349,0.0115,0.0349,-0.0003
0.215,0.0365,0.0125,0.0365,-0.0003
0.22,0.0382,0.0132,0.0382,-0.0003
0.225,0.0399,0.0135,0.0399,-0.0003
0.23,0.0416,0.0137,0.0416,-0.0003
0.235,0.0435,0.0137,0.0435,-0.0003
0.24,0.0454,0.0136,0.0454,-0.0003
0.245,0.0472,0.0133,0.0472,-0.0003
0.25,0.0488,0.0129,0.0488,-0.0003
0.255,0.0504,0.0129,0.0504,-0.0003
0.26,0.0517,0.0129,0.0517,-0.0003
0.265,0.0531,0.0129,0.0531,-0.0003
0.27,0.0544,0.0124,0.0544,-0.0003
0.275,0.0557,0.0121,0.0557,-0.0003
0.28,0.0571,0.0124,0.0571,-0.0003
0.285,0.0586,0.0131,0.0586,-0.0003
0.29,0.0602,0.0134,0.0602,-0.0003
0.295,0.0617,0.0136,0.0617,-0.0003
0.3,0.0631,0.0134,0.0631,-0.0003
0.305,0.0646,0.013,0.0646,-0.0003
0.31,0.066,0.013,0.066,-0.0003
0.315,0.0675,0.0135,0.0675,-0.0003
0.32,0.0691,0.0139,0.0691,-0.0003
0.325,0.0707,0.015,0.0707,-0.0003
0.33,0.0724,0.0164,0.0724,-0.0003
0.335,0.0741,0.0172,0.0741,-0.0003
0.34,0.0758,0.0177,0.0758,-0.0003
0.345,0.0775,0.018,0.0775,-0.0003
0.35,0.0792,0.018,0.0792,-0.0003
0.355,0.0808,0.0178,0.0808,-0.0003
0.36,0.0824,0.0169,0.0824,-0.0003
0.365,0.0839,0.0165,0.0839,-0.0003
0.37,0.0853,0.0159,0.0853,-0.0003
0.375,0.0867,0.0147,0.0867,-0.0003
0.38,0.0882,0.0134,0.0882,-0.0003
0.385,0.0897,0.0124,0.0897,-0.0003
0.39,0.0912,0.0119,0.0912,-0.0003
0.395,0.0929,0.0116,0.0929,-0.0003
0.4,0.0946,0.0119,0.0946,-0.0003
0.405,0.0963,0.0117,0.0963,-0.0003
0.41,0.0979,0.0112,0.0979,-0.0003
0.415,0.0994,0.0106,0.0994,-0.0003
0.42,0.1008,0.0099,0.1008,-0.0003
0.425,0.1021,0.0098,0.1021,-0.0003
0.43,0.1033,0.0105,0.1033,-0.0003
0.435,0.1045,0.0108,0.1045,-0.0003
0.44,0.1057,0.0112,0.1057,-0.0003
0.445,0.107,0.012,0.107,-0.0003
0.45,0.1082,0.0134,0.1082,-0.0003
0.455,0.1096,0.0145,0.1096,-0.0003
0.46,0.1111,0.0154,0.1111,-0.0003
0.465,0.1126,0.0162,0.1126,-0.0003
0.47,0.1141,0.0168,0.1141,-0.0003
0.475,0.1156,0.0169,0.1156,-0.0003
0.48,0.1171,0.0165,0.1171,-0.0003
0.485,0.1185,0.0162,0.1185,-0.0003
0.49,0.12,0.0156,0.12,-0.0003
0.495,0.1215,0.0152,0.1215,-0.0003
0.5,0.1231,0.0151,0.1231,-0.0003
0.505,0.1248,0.0154,0.1248,-0.0003
0.51,0.1265,0.0161,0.1265,-0.0003
0.515,0.1282,0.0165,0.1282,-0.0003
0.52,0.1299,0.0166,0.1299,-0.0003
0.525,0.1316,0.0161,0.1316,-0.0003
0.53,0.1333,0.0154,0.1333,-0.0003
0.535,0.1349,0.0144,0.1349,-0.0003
0.54,0.1364,0.0131,0.1364,-0.0003
0.545,0.1379,0.0121,0.1379,-0.0003
0.55,0.1394,0.0117,0.1394,-0.0003
0.555,0.1409,0.0111,0.1409,-0.0003
0.56,0.1424,0.0111,0.1424,-0.0003
0.565,0.144,0.0123,0.144,-0.0003
0.57,0.1457,0.0131,0.1457,-0.0003
0.575,0.1474,0.0129,0.1474,-0.0003
0.58,0.1491,0.012,0.1491,-0.0003
0.585,0.1508,0.0115,0.1508,-0.0003
0.59,0.1523,0.0109,0.1523,-0.0003
0.595,0.1538,0.0105,0.1538,-0.0003
0.6,0.1551,0.0105,0.1551,-0.0003
0.605,0.1563,0.0104,0.1563,-0.0003
0.61,0.1574,0.0112,0.1574,-0.0003
0.615,0.1586,0.0124,0.1586,-0.0003
0.62,0.1599,0.0139,0.1599,-0.0003
0.625,0.1612,0.0147,0.1612,-0.0003
0.63,0.1626,0.0151,0.1626,-0.0003
0.635,0.164,0.0154,0.164,-0.0003
0.64,0.1655,0.016,0.1655,-0.0003
0.645,0.1669,0.0159,0.1669,-0.0003
