sync,time,vout
1,0.005020856857301581,0.8579999804496765
1,0.01006555557250799,0.8600000143051147
1,0.015031576156616211,0.8640000224113464
1,0.019870996475221503,0.8640000224113464
1,0.025228738784788263,0.8659999966621399
1,0.02999758720398127,0.8679999709129333
1,0.03490161895752131,0.8700000047683716
1,0.04013729095458807,0.8740000128746033
1,0.044959306716918945,0.8740000128746033
1,0.04998493194580078,0.8759999871253967
1,0.05489206314086914,0.878000020980835
1,0.06014299392700195,0.878000020980835
1,0.06487393379211426,0.8799999952316284
1,0.06992697715759277,0.8820000290870667
1,0.07502865791320801,0.8840000033378601
1,0.07991337776184082,0.8880000114440918
1,0.08489847183227717,0.8880000114440918
1,0.08995509147644043,0.8899999856948853
1,0.0952157974243164,0.8920000195503235
1,0.09994530677795233,0.8939999938011169
1,0.10518741607666016,0.8960000276565552
1,0.11031842231750488,0.8980000019073486
1,0.11505389213562012,0.8980000019073486
1,0.12009978294372559,0.8999999761581421
1,0.1249227523803711,0.8999999761581421
1,0.13010025024414062,0.9020000100135804
1,0.13501858711242676,0.9039999842643738
1,0.13996028900146484,0.906000018119812
1,0.14493441581726074,0.9079999923706056
1,0.1499013900756836,0.9079999923706056
1,0.15515184402465643,0.9120000004768372
1,0.1598958969116211,0.9120000004768372
1,0.16507458686828436,0.9139999747276306
1,0.1699421405792254,0.9160000085830688
1,0.17490291595458807,0.9179999828338624
1,0.17985129356384277,0.9179999828338624
1,0.18494319915771484,0.9200000166893004
1,0.1899416446685791,0.921999990940094
1,0.19495487213134943,0.9240000247955322
1,0.20014047622680664,0.9259999990463256
1,0.20503401756286443,0.9259999990463256
1,0.2099285125732422,0.9279999732971193
1,0.21489787101745605,0.9300000071525574
1,0.2203383445739746,0.9300000071525574
1,0.22494292259216309,0.9319999814033508
1,0.22993326187133611,0.9340000152587892
1,0.23488974571228027,0.9359999895095824
1,0.2398416996002215,0.9359999895095824
1,0.24487257003784002,0.9380000233650208
1,0.24986982345581055,0.9380000233650208
1,0.2548689842224121,0.9399999976158142
1,0.2598278522491455,0.9419999718666076
1,0.264878511428833,0.944000005722046
1,0.2698354721069336,0.944000005722046
1,0.2748720645904523,0.9459999799728394
1,0.2798347473144531,0.9459999799728394
1,0.28487110137939453,0.9480000138282776
1,0.289900541305542,0.9480000138282776
1,0.29487895965575994,0.949999988079071
1,0.299860477447508,0.9520000219345092
1,0.30553793907165705,0.9520000219345092
1,0.30989909172058105,0.9539999961853028
