swing_phase, Sync, time, data
0, 0, 0.047026872634887695, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6660000085830688 0.6499999761581421 0.7020000219345093
0, 0, 0.051953792572021484, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.057221412658691406, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.0617828369140625, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.06682133674621582, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.07194876670837402, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.07681989669799805, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.08238911628723145, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.08681607246398926, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.09180641174316406, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.09741997718811035, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.10194540023803711, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.10692763328552246, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.11192631721496582, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.11687064170837402, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.12182235717773438, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.12694454193115234, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.1324470043182373, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.13705039024353027, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.14199256896972656, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.14859676361083984, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.1521604061126709, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.15704631805419922, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.16190075874328613, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.1680431365966797, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.1718447208404541, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.17679262161254883, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.18203258514404297, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.18702316284179688, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.1918647289276123, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.19691824913024902, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2022991180419922, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.20691514015197754, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.21187043190002441, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2181684970855713, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.22186040878295898, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.22687840461730957, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.23203563690185547, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.23734045028686523, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2418832778930664, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.24692201614379883, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2520577907562256, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.25693559646606445, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.26181578636169434, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2669639587402344, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.27182936668395996, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2768228054046631, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2831759452819824, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2868528366088867, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2918131351470947, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.2968637943267822, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3024022579193115, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3068866729736328, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.31186532974243164, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3169713020324707, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3218660354614258, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.32680583000183105, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3318631649017334, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3368971347808838, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.34182167053222656, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3468291759490967, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3518967628479004, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.35678935050964355, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.36183953285217285, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.36709046363830566, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3719015121459961, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.37691450119018555, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.38188791275024414, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.3870069980621338, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.39185476303100586, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.39708828926086426, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4024379253387451, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.406829833984375, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4118235111236572, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.41704416275024414, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4220132827758789, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.42688632011413574, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.43201589584350586, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4369015693664551, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.44185447692871094, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.44755983352661133, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.45256853103637695, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.45700764656066895, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.46201157569885254, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4681520462036133, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4718515872955322, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.47687530517578125, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4825618267059326, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4879419803619385, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4918386936187744, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.4969303607940674, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5025205612182617, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5068843364715576, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5118467807769775, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5185205936431885, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5219647884368896, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5269246101379395, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5319280624389648, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5369343757629395, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5418777465820312, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5474889278411865, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5519485473632812, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5568292140960693, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5627133846282959, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5671131610870361, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5718317031860352, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
0, 0, 0.5769062042236328, 0.6499999761581421 0.6779999732971191 0.6240000128746033 0.6679999828338623 0.6499999761581421 0.7020000219345093
