swing_phase, Sync, time, data
0, 0, 0.06728768348693848, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.07177376747131348, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.07675409317016602, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.08177804946899414, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.08674287796020508, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.09175872802734375, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.0967555046081543, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.10176301002502441, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.10676741600036621, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.11176538467407227, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.1167593002319336, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.121856689453125, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.12648653984069824, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
0, 0, 0.13177275657653809, 0.6579999923706055 0.7020000219345093 0.6240000128746033 0.6919999718666077 0.6620000004768372 0.7480000257492065
