swing_phase, Sync, time, data
0, 0, 0.0703742504119873, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.07480168342590332, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.08017158508300781, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7300000190734863
0, 0, 0.08474946022033691, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7300000190734863
0, 0, 0.08978605270385742, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.09478616714477539, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.0997614860534668, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.10781168937683105, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.11629796028137207, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.12555193901062012, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.12680554389953613, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.13073420524597168, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.13547515869140625, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
0, 0, 0.14731836318969727, 0.6660000085830688 0.7160000205039978 0.6340000033378601 0.6840000152587891 0.6600000262260437 0.7279999852180481
