swing_phase, Sync, time, data
0, 0, 0.039826154708862305, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.04497027397155762, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.04977083206176758, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.054805755615234375, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.05976700782775879, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.06471395492553711, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.06978845596313477, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.07471060752868652, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.07981753349304199, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.08475637435913086, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.08973932266235352, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.0947577953338623, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.09976720809936523, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.10476875305175781, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.10990619659423828, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.11482715606689453, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.11984634399414062, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.12505602836608887, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.12990832328796387, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.13501930236816406, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.13996529579162598, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.14482665061950684, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.14978408813476562, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.15479469299316406, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.15975689888000488, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.16469216346740723, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.16974115371704102, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.17473959922790527, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.17976069450378418, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.18470478057861328, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.18970012664794922, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.1947336196899414, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.19972872734069824, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.20475292205810547, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.20980024337768555, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.21495294570922852, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.21972060203552246, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.2248384952545166, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.22991371154785156, 0.6600000262260437 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.23483777046203613, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.23988914489746094, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.24489402770996094, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.2500166893005371, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.2549135684967041, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.26021862030029297, 0.6600000262260437 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.264754056930542, 0.6600000262260437 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.2697725296020508, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.2747964859008789, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.27983736991882324, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.2846977710723877, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.28974032402038574, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.29474878311157227, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.2998068332672119, 0.6600000262260437 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.30476808547973633, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.3097972869873047, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.31476259231567383, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.31993722915649414, 0.6600000262260437 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.3249070644378662, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.3299446105957031, 0.6600000262260437 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.3349418640136719, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.33994436264038086, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.3449103832244873, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.34976768493652344, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
0, 0, 0.3547995090484619, 0.6620000004768372 0.6240000128746033 0.6240000128746033 0.6539999842643738 0.6359999775886536 0.7059999704360962
