sync,time,vout
1,0.003615856170654297,1.116000056266785
1,0.008344888687133789,1.116000056266785
1,0.01353597640991211,1.118000030517578
1,0.021704673767090288,1.118000030517578
1,0.02374410629272461,1.1200000047683716
1,0.031304359436035156,1.1200000047683716
1,0.03341412544250577,1.1200000047683716
1,0.03855633735656738,1.121999979019165
1,0.04334187507629439,1.121999979019165
1,0.04834651947021529,1.1239999532699585
1,0.05358290672302246,1.1239999532699585
1,0.05906343460083052,1.1239999532699585
1,0.06362056732177734,1.1260000467300415
1,0.06833052635192871,1.1260000467300415
1,0.07335638999938965,1.1260000467300415
1,0.07832670211791992,1.128000020980835
1,0.08363056182861328,1.128000020980835
1,0.08918190002441406,1.128000020980835
1,0.0936284065246582,1.1299999952316284
1,0.09833288192749023,1.1299999952316284
1,0.10359597206115723,1.1299999952316284
1,0.10858392715454102,1.131999969482422
1,0.11360025405883878,1.131999969482422
1,0.11833763122558683,1.131999969482422
1,0.12338566780090332,1.133999943733215
1,0.12856602668762207,1.133999943733215
1,0.13332486152648926,1.1360000371932983
1,0.13896417617797852,1.1360000371932983
1,0.14368224143981934,1.1360000371932983
1,0.14832663536071777,1.1360000371932983
1,0.15367960929870605,1.1380000114440918
1,0.15856075286865234,1.1380000114440918
1,0.16350436210632324,1.1380000114440918
1,0.16832542419433594,1.1399999856948853
1,0.17399239540100186,1.1399999856948853
1,0.17828059196472168,1.1419999599456787
1,0.1833791732788086,1.1419999599456787
1,0.18839192390441895,1.1419999599456787
1,0.19371509552001953,1.1440000534057615
1,0.19907045364379883,1.1440000534057615
1,0.20401835441589355,1.1440000534057615
1,0.20833635330200284,1.1460000276565552
1,0.21335530281066895,1.1460000276565552
1,0.21860742568969727,1.1460000276565552
1,0.22360515594482422,1.1460000276565552
1,0.22834062576293945,1.1480000019073486
1,0.2336256504058838,1.1480000019073486
1,0.2389223575592041,1.1480000019073486
1,0.24400019645690918,1.149999976158142
1,0.24856185913085938,1.149999976158142
1,0.25386524200439453,1.149999976158142
1,0.25856733322143555,1.149999976158142
1,0.26375746726989746,1.149999976158142
1,0.26856231689453125,1.1519999504089355
1,0.2736344337463388,1.1519999504089355
1,0.27831411361694336,1.1519999504089355
1,0.2840240001678467,1.1519999504089355
1,0.2885749340057373,1.1540000438690186
1,0.2939763069152832,1.1540000438690186
1,0.2985670566558838,1.1540000438690186
1,0.30372095108032227,1.1540000438690186
1,0.30855417251586914,1.1540000438690186
1,0.31359338760375977,1.156000018119812
1,0.31858062744140625,1.156000018119812
1,0.32361912727355957,1.156000018119812
1,0.32832908630371094,1.156000018119812
1,0.3336055278778076,1.1579999923706057
1,0.338359832763671,1.1579999923706057
1,0.34332799911499023,1.1579999923706057
1,0.3483288288116455,1.1579999923706057
1,0.35359907150268555,1.159999966621399
1,0.3585958480834961,1.159999966621399
1,0.36359477043151855,1.159999966621399
1,0.3686864376068115,1.159999966621399
1,0.37334156036376953,1.1619999408721924
1,0.3786625862121582,1.1619999408721924
1,0.3835639953613281,1.1619999408721924
1,0.3883686065673828,1.1619999408721924
1,0.3935987949371338,1.1640000343322754
1,0.3986034393310547,1.1640000343322754
1,0.40334033966064453,1.1640000343322754
1,0.40861153602600186,1.1640000343322754
1,0.41359710693359375,1.1640000343322754
1,0.41860461235046387,1.1660000085830688
1,0.42333483695983887,1.1660000085830688
1,0.428333044052124,1.1660000085830688
1,0.43360352516174316,1.1660000085830688
1,0.4383580684661865,1.1660000085830688
1,0.4435920715332031,1.1679999828338623
1,0.4483356475830078,1.1679999828338623
1,0.453594207763671,1.1679999828338623
1,0.4585573673248291,1.1679999828338623
1,0.46359848976135254,1.1679999828338623
1,0.4689476490020752,1.1679999828338623
1,0.4735903739929199,1.1679999828338623
1,0.4786975383758545,1.1699999570846558
1,0.4835965633392334,1.1699999570846558
1,0.4886159896850586,1.1699999570846558
1,0.49359917640686035,1.1699999570846558
1,0.49833130836486816,1.1720000505447388
1,0.503960371017456,1.1720000505447388
1,0.5086097717285156,1.1720000505447388
1,0.5136036872863778,1.1720000505447388
1,0.5183238983154297,1.1720000505447388
1,0.5233356952667236,1.1740000247955322
1,0.5291142463684082,1.1740000247955322
1,0.5335979461669922,1.1740000247955322
1,0.5383570194244385,1.1740000247955322
1,0.5439279079437256,1.1759999990463257
1,0.5486319065093994,1.1759999990463257
1,0.5536015033721924,1.1759999990463257
1,0.5586638450622559,1.1759999990463257
1,0.5635638236999512,1.1759999990463257
1,0.5686891078948975,1.1759999990463257
1,0.5733466148376465,1.1779999732971191
1,0.5783307552337646,1.1779999732971191
1,0.5836007595062256,1.1779999732971191
1,0.5886282920837402,1.1779999732971191
1,0.5935981273651123,1.1779999732971191
1,0.5983281135559082,1.1799999475479126
1,0.6036138534545898,1.1799999475479126
1,0.6083335876464844,1.1799999475479126
1,0.6133320331573486,1.1799999475479126
1,0.6183366775512695,1.1799999475479126
1,0.6233587265014648,1.1799999475479126
1,0.6283357143402108,1.1799999475479126
1,0.6333301067352295,1.1820000410079956
1,0.6386253833770752,1.1820000410079956
1,0.6433298587799072,1.1820000410079956
1,0.6486709117889404,1.1820000410079956
1,0.6535730361938477,1.184000015258789
1,0.6585996150970468,1.184000015258789
1,0.663599967956543,1.184000015258789
1,0.6686151027679443,1.184000015258789
1,0.6735994815826416,1.184000015258789
1,0.678351879119873,1.184000015258789
1,0.6836023330688477,1.184000015258789
1,0.6886241436004639,1.1859999895095823
1,0.6933395862579346,1.1859999895095823
1,0.6983253955841064,1.1859999895095823
1,0.7033326625823975,1.1859999895095823
1,0.7085862159729004,1.1859999895095823
1,0.7135605812072754,1.1859999895095823
1,0.7186508178710938,1.1859999895095823
1,0.7235562801361084,1.1859999895095823
1,0.7286148071289062,1.187999963760376
1,0.7336273193359375,1.187999963760376
1,0.7386569976806641,1.187999963760376
1,0.7435598373413086,1.187999963760376
1,0.7485897541046143,1.190000057220459
1,0.7535638809204102,1.190000057220459
1,0.7588884830474854,1.190000057220459
1,0.7635581493377686,1.190000057220459
1,0.768601655960083,1.190000057220459
1,0.7735629081726074,1.190000057220459
1,0.7783243656158447,1.190000057220459
1,0.7835750579833984,1.190000057220459
1,0.7883636951446533,1.1920000314712524
1,0.7933371067047119,1.1920000314712524
1,0.7988269329071045,1.1920000314712524
1,0.8036036491394043,1.1920000314712524
1,0.8083240985870361,1.1920000314712524
1,0.8133320808410645,1.1920000314712524
