Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.033,0.0328,0.0,-0.0016
0.005,0.033,0.033,0.0,-0.0016
0.01,0.033,0.0331,0.0,-0.0016
0.015,0.033,0.033,0.0,-0.0016
0.02,0.033,0.0331,0.0,-0.0016
0.025,0.033,0.0331,0.0,-0.0016
0.03,0.033,0.0329,0.0,-0.0016
0.035,0.033,0.0329,0.0,-0.0016
0.04,0.0331,0.0327,0.0,-0.0016
0.045,0.0331,0.0323,0.0001,-0.0016
0.05,0.0332,0.0322,0.0002,-0.0016
0.055,0.0336,0.0337,0.0005,-0.0016
0.06,0.0341,0.0364,0.0011,-0.0016
0.065,0.035,0.0414,0.0019,-0.0016
0.07,0.036,0.05,0.003,-0.0016
0.075,0.0374,0.0639,0.0044,-0.0016
0.08,0.0391,0.0845,0.006,-0.0017
0.085,0.0409,0.1125,0.0078,-0.0017
0.09,0.0427,0.1496,0.0097,-0.0017
0.095,0.0445,0.1955,0.0115,-0.0017
0.1,0.0463,0.2489,0.0132,-0.0017
0.105,0.0479,0.3079,0.0149,-0.0017
0.11,0.0493,0.3711,0.0163,-0.0017
0.115,0.0506,0.4366,0.0175,-0.0017
0.12,0.0518,0.503,0.0187,-0.0017
0.125,0.0529,0.5689,0.0199,-0.0016
0.13,0.0541,0.6329,0.021,-0.0016
0.135,0.0553,0.694,0.0222,-0.0016
0.14,0.0566,0.752,0.0235,-0.0016
0.145,0.0579,0.808,0.0249,-0.0016
0.15,0.0594,0.864,0.0264,-0.0016
0.155,0.0609,0.9205,0.0279,-0.0016
0.16,0.0623,0.9775,0.0293,-0.0016
0.165,0.0637,1.036,0.0307,-0.0017
0.17,0.0651,1.0959,0.0321,-0.0017
0.175,0.0665,1.1568,0.0335,-0.0017
0.18,0.0679,1.2192,0.0349,-0.0017
0.185,0.0694,1.2828,0.0364,-0.0017
0.19,0.071,1.3483,0.0379,-0.0016
0.195,0.0726,1.4161,0.0395,-0.0016
0.2,0.0742,1.4858,0.0412,-0.0016
0.205,0.0759,1.5579,0.0428,-0.0016
0.21,0.0775,1.6328,0.0445,-0.0016
0.215,0.0792,1.7112,0.0461,-0.0016
0.22,0.0808,1.793,0.0477,-0.0016
0.225,0.0822,1.8767,0.0492,-0.0016
0.23,0.0836,1.9615,0.0506,-0.0016
0.235,0.085,2.0467,0.052,-0.0016
0.24,0.0864,2.1307,0.0534,-0.0016
0.245,0.0878,2.2141,0.0548,-0.0016
0.25,0.0893,2.2978,0.0562,-0.0016
0.255,0.0908,2.3818,0.0577,-0.0016
0.26,0.0924,2.4661,0.0593,-0.0016
0.265,0.094,2.5514,0.0609,-0.0016
0.27,0.0957,2.639,0.0626,-0.0016
0.275,0.0973,2.7297,0.0643,-0.0016
0.28,0.0989,2.8241,0.0659,-0.0016
0.285,0.1004,2.9213,0.0674,-0.0016
0.29,0.1018,3.0194,0.0687,-0.0016
0.295,0.103,3.1168,0.07,-0.0016
0.3,0.1042,3.2118,0.0712,-0.0016
0.305,0.1054,3.3041,0.0724,-0.0016
0.31,0.1067,3.3937,0.0737,-0.0016
